obsname,well_id,layer,row,col,land_elev_m,SWL_m,obs_head_m
obs_004032,6907584,2,839,1107,288.26672363,30.49992669067383,257.7667969393262
obs_004033,J2047,2,834,1370,146.43778992,3.6576000000000004,142.78018992
obs_004034,844671,2,1114,963,315.91824341,20.4216,295.49664341
obs_004035,44000005264,2,945,788,253.10536194,7.62,245.48536194
obs_004036,E1322,2,992,1186,522.29510498,15.24,507.05510498
obs_004037,25000016124,2,969,760,250.84992981,13.1064,237.74352980999998
obs_004038,37000009059,2,903,685,226.34028625,16.4592,209.88108624999998
obs_004039,61000004197,2,1039,764,235.28800964,9.7536,225.53440964
obs_004040,25000022668,2,961,768,238.43962097,7.62,230.81962097
obs_004041,47000051358,2,990,764,335.88708496,21.640800000000002,314.24628495999997
obs_004042,12000002613,2,1094,670,328.72976685,12.192,316.53776684999997
obs_004043,60000002861,2,738,734,254.83872986,0.0,254.83872986
obs_004044,83000005477,2,799,603,268.75006104,4.2672,264.48286104
obs_004045,39000012373,2,1029,604,288.31436157,33.528,254.78636157000003
obs_004046,109966,2,1196,661,245.36982727,9.144,236.22582727
obs_004047,5738300,2,787,1041,206.97784424,4.5999886985778815,202.37785554142212
obs_004048,257968,2,1164,602,287.02792358,21.336000000000002,265.69192358
obs_004049,62000000216,2,924,609,291.96517944,25.908,266.05717943999997
obs_004050,6710714,2,884,1025,349.88568115,15.79996233215332,334.08571881784667
obs_004051,78000003041,2,948,740,215.61035156,7.62,207.99035156
obs_004052,25000016976,2,941,765,231.22491455,13.716000000000001,217.50891455
obs_004053,34000001659,2,967,651,246.63645935,3.048,243.58845935
obs_004054,25000008869,2,982,752,262.32318115,4.8768,257.44638115
obs_004055,5103932,2,786,1184,248.42875671,0.0,248.42875671
obs_004056,WT594,2,848,283,327.05892944,15.24,311.81892944
obs_004057,81000023810,2,1028,739,311.65570068,21.336000000000002,290.31970068
obs_004058,WH159,2,651,394,457.01205444,15.24,441.77205444
obs_004059,361574,2,1172,1004,326.07208252,18.288,307.78408251999997
obs_004060,28000017393,2,773,611,278.74447632,59.436,219.30847631999998
obs_004061,34000003636,2,970,634,239.5920105,3.3528000000000002,236.23921049999998
obs_004062,867869,2,1179,710,219.68157959,6.096,213.58557959
obs_004063,94585,2,1203,791,263.20355225,9.144,254.05955224999997
obs_004064,2101839,2,1039,832,180.84236145,9.099978268432618,171.7423831815674
obs_004065,4801000,3,624,1051,238.85514832,5.7999860916137695,233.05516222838625
obs_004066,DQ123,3,858,263,261.38116455,4.572,256.80916455
obs_004067,MV431,3,774,413,216.14227295,6.096,210.04627295
obs_004068,21000006114,3,664,483,196.44537354,1.524,194.92137354
obs_004069,58000011190,3,1079,777,193.01730347,6.096,186.92130347
obs_004070,747719,3,1142,1001,288.37518311,15.24,273.13518311
obs_004071,987159,3,1180,698,221.45559692,6.096,215.35959692
obs_004072,25000007083,3,956,750,231.50030518,9.144,222.35630518
obs_004073,19000000479,3,982,705,253.65800476,5.7912,247.86680476
obs_004074,IY053,3,772,418,185.41265869,6.096,179.31665869
obs_004075,2404580,3,713,1393,100.13400269,0.59999858751297,99.53400410248703
obs_004076,6500736,3,914,1037,268.44320679,15.199962908935548,253.24324388106442
obs_004077,42000000512,3,480,424,197.43070984,2.7432000000000003,194.68750984
obs_004078,81000018416,3,1038,747,269.5635376,9.144,260.4195376
obs_004079,19000004188,3,957,697,224.85725403,3.048,221.80925403
obs_004080,6800847,3,914,1046,259.91772461,5.499986961364747,254.41773764863524
obs_004081,4501649,3,802,1240,121.02264404,3.699991017150879,117.32265302284912
obs_004082,68279,3,1114,1030,314.2019043,14.325600000000001,299.8763043
obs_004083,33000013709,3,1022,725,283.88079834,9.144,274.73679834
obs_004084,3602279,3,758,1382,109.25865173,6.099985221862793,103.1586665081372
obs_004085,1910910,3,794,1130,252.96665955,11.299973052978515,241.6666864970215
obs_004086,76000001705,3,904,826,236.56611633,3.048,233.51811633
obs_004087,1800234,3,704,1421,84.13283539,3.999990438079834,80.13284495192016
obs_004088,5110036,3,776,1199,257.30380249,10.099976531982422,247.20382595801757
obs_004089,102228,3,1129,951,358.72174072,13.716000000000001,345.00574072
obs_004090,2209081,3,732,1281,280.64678955,5.499986961364747,275.14680258863524
obs_004091,CY1229,3,902,1332,132.0453949,0.0,132.0453949
obs_004092,3503723,3,710,1324,174.31105042,0.0,174.31105042
obs_004093,78000002373,3,960,736,234.58430481,4.572,230.01230481
obs_004094,7206794,3,916,1039,270.57980347,16.69996088562012,253.87984258437987
obs_004095,376294,3,1224,772,304.24151611,10.668000000000001,293.57351611
obs_004096,5100498,3,765,1204,249.42930603,2.9999927558898927,246.4293132741101
obs_004097,2916042,3,800,1266,103.96089172,0.0,103.96089172
obs_004098,5905032,3,576,1012,232.21008301,3.699991017150879,228.5100919928491
obs_004099,6811869,3,915,1066,234.52436829,6.099985221862793,228.42438306813722
obs_004100,305908,3,1206,856,404.41946411,19.2024,385.21706410999997
obs_004101,TP485,3,948,406,248.74760437,24.9936,223.75400437000002
obs_004102, ,3,1077,1051,389.66326904,31.0896,358.57366903999997
obs_004103,3501497,3,729,1341,157.22753906,3.699991017150879,153.5275480428491
obs_004104,1700810,3,829,1044,479.20092773,2.9999927558898927,476.2009349741101
obs_004105,2203480,3,773,1320,150.68563843,3.699991017150879,146.98564741284912
obs_004106,17000008531,3,586,649,229.87319946,9.144,220.72919946
obs_004107,04000002264,3,718,756,234.10002136,3.6576000000000004,230.44242136
obs_004108,7110621,3,918,1056,241.74749756,3.2999918861389164,238.4475056738611
obs_004109,XM640,3,741,297,364.20581055,2.4384,361.76741055
obs_004110,2039486,3,1205,932,371.68740845,42.367200000000004,329.32020845
obs_004111,13000022001,3,1028,642,269.19741821,6.4008,262.79661821
obs_004112,25000011169,3,957,751,232.40777588,0.0,232.40777588
obs_004113,3606100,3,769,1367,95.06011963,2.099994783782959,92.96012484621704
obs_004114,331085,3,1145,927,268.48526001,18.288,250.19726000999998
obs_004115,LV511,3,833,365,225.00007629,0.6096,224.39047629
obs_004116,889239,3,1206,719,243.84033203,6.096,237.74433203
obs_004117,7040219,3,979,982,221.21554565,13.399966964721681,207.81557868527833
obs_004118,49000004058,3,602,600,227.80970764,21.336000000000002,206.47370764
obs_004119,MN438,3,877,430,222.85961914,6.096,216.76361914
obs_004120,7220116,3,870,1082,209.31089783,0.0,209.31089783
obs_004121,CX288,3,938,339,254.2403717,6.7056000000000004,247.5347717
obs_004122,16000003011,3,693,688,204.97561646,20.7264,184.24921645999999
obs_004123,5000911,3,887,967,354.90618896,6.39998493347168,348.50620402652834
obs_004124,42000000181,3,467,437,182.93882751,2.4384,180.50042751
obs_004125,114841,3,1122,954,350.50875854,41.148,309.36075853999995
obs_004126,7114319,3,655,1070,293.48965454,4.2999898590087895,289.1896646809912
obs_004127,SL021,3,746,410,220.93920898,12.8016,208.13760897999998
obs_004128,2204361,3,784,1332,128.80137634,2.9999927558898927,125.8013835841101
obs_004129,783787,3,1131,971,369.46585083,22.555200000000003,346.91065083
obs_004130,81000010397,3,1027,738,286.7361145,3.3528000000000002,283.3833145
obs_004131,TI553,3,1013,1358,309.35961914,6.4008,302.95881914
obs_004132,50000000672,3,992,815,227.31690979,14.630400000000002,212.68650979
obs_004133,78000002422,3,968,711,239.67028809,9.7536,229.91668809
obs_004134,566146,3,1178,960,344.10931396,7.62,336.48931396
obs_004135,299631,3,1195,969,337.65692139,15.24,322.41692138999997
obs_004136,IL467,3,859,332,249.82937622,7.315200000000001,242.51417622
obs_004137,4906178,3,858,1084,206.45481873,0.0,206.45481873
obs_004138,2515571,3,828,1018,481.94363403,14.599964648437501,467.3436693815625
obs_004139,IL702,3,715,432,198.41383362,7.62,190.79383362
obs_004140,2803539,3,886,1062,344.7124939,4.899988119506836,339.8125057804932
obs_004141,420290,3,1103,971,291.72302246,10.668000000000001,281.05502246
obs_004142,5002985,3,867,985,389.98068237,11.299973052978515,378.6807093170215
obs_004143,E3616,3,989,1152,244.24656677,10.668000000000001,233.57856676999998
obs_004144,SO298,3,792,433,245.88587952,1.524,244.36187952
obs_004145,5109295,3,766,1202,236.54156494,7.599981454467774,228.94158348553222
obs_004146,73000003873,3,936,741,188.44866943,4.572,183.87666943
obs_004147,490550,3,1182,901,333.90032959,18.288,315.61232959
obs_004148,516786,3,1141,979,381.09707642,30.48,350.61707642
obs_004149,3702504,3,774,1312,149.58737183,8.499979426574708,141.0873924034253
obs_004150,478963,3,1145,786,207.72436523,0.6096,207.11476523
obs_004151,6707143,3,863,1049,426.61755371,4.5999886985778815,422.0175650114221
obs_004152,NY572,3,620,372,471.72003174,12.192,459.52803174
obs_004153,58000003745,3,1084,772,198.64122009,4.8768,193.76442009
obs_004154,58000007161,3,1100,770,194.74337769,6.7056000000000004,188.03777768999998
obs_004155,IE911,3,895,393,316.12353516,13.716000000000001,302.40753516
obs_004156,317395,3,1180,939,323.13595581,4.2672,318.86875581
obs_004157,7113811,3,761,980,248.03598022,5.499986961364747,242.53599325863524
obs_004158,38000005449,3,1032,711,289.14382935,12.192,276.95182934999997
obs_004159,7051849,3,764,1291,168.22288513,6.699983482360841,161.52290164763917
obs_004160,US739,3,916,413,265.06628418,0.0,265.06628418
obs_004161,876330,3,1103,757,208.61689758,7.010400000000001,201.60649758
obs_004162,242726,3,1184,668,239.50852966,9.144,230.36452966
obs_004163,101184,3,1110,784,183.94546509,21.640800000000002,162.30466509
obs_004164,5104242,3,774,1188,247.13513184,1.4999963779449463,245.63513546205508
obs_004165,21000001479,3,651,487,209.90287781,1.2192,208.68367781
obs_004166,13000003808,3,1047,678,304.07672119,15.8496,288.22712119
obs_004167,27000000232,3,546,248,240.70762634,10.668000000000001,230.03962633999998
obs_004168,652691,3,1152,952,302.18386841,7.62,294.56386841
obs_004169,3709278,3,801,1319,86.01437378,4.899988119506836,81.11438566049317
obs_004170,7189488,3,910,974,353.78372192,11.399971600341797,342.3837503196582
obs_004171,1802746,3,706,1416,71.96292114,3.699991017150879,68.26293012284913
obs_004172,32000001115,3,860,810,201.05931091,3.9624,197.09691091
obs_004173,7049397,3,771,1172,245.96287537,3.699991017150879,242.2628843528491
obs_004174,5102848,3,794,1193,201.77864075,7.599981454467774,194.1786592955322
obs_004175,5300025,3,819,1251,80.58093262,0.0,80.58093262
obs_004176,100605,3,1185,481,210.29463196,6.4008,203.89383196
obs_004177,2218644,3,775,1324,159.3757019,5.899985801696777,153.47571609830322
obs_004178,2014164,3,1129,808,180.74757385,4.2672,176.48037385
obs_004179,999955,3,1184,979,332.83679199,3.6576000000000004,329.17919199
obs_004180,2408883,3,718,1393,100.05896759,0.0,100.05896759
obs_004181,25000023148,3,937,760,212.43592834,13.289280000000002,199.14664834
obs_004182,04000000729,3,715,769,221.5847168,3.6576000000000004,217.9271168
obs_004183,6600276,3,955,1151,184.11442566,1.4999963779449463,182.61442928205506
obs_004184,19000007643,3,954,696,218.78527832,7.62,211.16527832
obs_004185,AV221,3,791,416,189.46322632,51.816,137.64722632
obs_004186,543612,3,1154,762,210.55493164,3.3528000000000002,207.20213164
obs_004187,3704434,3,796,1298,87.49520874,9.099978268432618,78.39523047156737
obs_004188,1101446,3,546,704,178.53637695,0.59999858751297,177.93637836248703
obs_004189,DS687,3,990,424,203.7651062,25.908,177.85710619999998
obs_004190,1305039,3,945,1023,255.7555542,0.299999293756485,255.45555490624352
obs_004191,3704404,3,775,1308,141.85858154,2.6999936256408694,139.15858791435912
obs_004192,465692,3,1135,771,203.27662659,5.486400000000001,197.79022659
obs_004193,6701742,3,845,985,367.78076172,4.5999886985778815,363.1807730214221
obs_004194,6713431,3,900,1052,321.6708374,18.299955084228518,303.37088231577144
obs_004195,6809987,3,925,1092,93.97158051,3.699991017150879,90.27158949284912
obs_004196,61000004197,3,633,548,222.83308411,9.7536,213.07948410999998
obs_004197,33000000329,3,1019,703,299.03121948,9.144,289.88721948
obs_004198, ,3,1060,1116,450.45162964,12.192,438.25962964
obs_004199,6415832,3,798,1179,258.26300049,13.69996725769043,244.5630332323096
obs_004200,150949,3,1101,1012,312.03735352,1.2192,310.81815352
obs_004201,33000014316,3,1004,700,271.37509155,6.096,265.27909155
obs_004202,2506764,3,792,985,289.72070312,5.7999860916137695,283.9207170283862
obs_004203,2510451,3,768,980,233.26556396,3.699991017150879,229.56557294284912
obs_004204,306350,3,1235,938,319.50445557,4.572,314.93245557
obs_004205,3605221,3,748,1382,119.75322723,13.69996725769043,106.05325997230956
obs_004206,2406919,3,729,1391,118.73046112,3.699991017150879,115.03047010284912
obs_004207,396442,3,1124,781,195.42402649,0.9144000000000001,194.50962649
obs_004208,4600814,3,769,1115,224.79370117,5.499986961364747,219.29371420863524
obs_004209,47000000185,3,1017,736,280.40231323,4.572,275.83031323
obs_004210,MM068,3,878,364,271.35394287,9.144,262.20994287
obs_004211,1800201,3,711,1420,79.88366699,0.8999978267669678,78.98366916323303
obs_004212,2514295,3,796,973,260.43338013,6.999983193969727,253.43339693603025
obs_004213,5105895,3,778,1213,229.51164246,1.19999717502594,228.31164528497405
obs_004214,319441,3,1205,738,268.20419312,3.3528000000000002,264.85139312
obs_004215,13000002312,3,1053,650,286.24224854,4.572,281.67024854
obs_004216,FW893,3,713,492,213.84184265,24.384,189.45784264999998
obs_004217,OF466,3,762,409,231.05659485,12.192,218.86459485
obs_004218,CB037,3,767,417,192.25013733,3.048,189.20213733
obs_004219,EK609,3,774,411,235.93283081,18.288,217.64483081
obs_004220,17000003073,3,587,700,210.29534912,2.4384,207.85694912
obs_004221,ST1723,3,769,1412,122.99937439,0.9144000000000001,122.08497439
obs_004222,38000007878,3,1028,711,289.75888062,16.154400000000003,273.60448062
obs_004223,2034321,3,1113,798,177.94198608,3.2004,174.74158608
obs_004224,6812119,3,932,1086,201.33305359,11.599972183227539,189.73308140677244
obs_004225,33000009502,3,998,690,263.90991211,5.486400000000001,258.42351211
obs_004226,MO564,3,910,294,337.58840942,45.72,291.86840942000003
obs_004227,AK672,3,830,379,225.22808838,3.078480116271973,222.14960826372803
obs_004228,TM2983,3,994,1360,336.41802979,24.384,312.03402979
obs_004229,05000003742,3,751,633,177.75999451,2.7432000000000003,175.01679451
obs_004230,12000002302,3,1065,646,280.32907104,7.62,272.70907103999997
obs_004231,19000005963,3,983,694,259.43811035,21.336000000000002,238.10211034999998
obs_004232,9952078,3,1152,931,276.46902466,9.144,267.32502466
obs_004233,1403411,3,838,953,280.34658813,9.099978268432618,271.2466098615674
obs_004234,OD1608,3,928,1397,243.83779907,2.1336,241.70419907
obs_004235,CU1216,3,1009,1143,413.21234131,12.8016,400.41074131
obs_004236,5300327,3,810,1267,87.63392639,0.0,87.63392639
obs_004237,OD109,3,755,417,205.72874451,1.524,204.20474451
obs_004238,880369,3,1110,1006,268.44836426,3.048,265.40036426
obs_004239,41000005095,3,953,604,196.16716003,18.288,177.87916002999998
obs_004240,33000012079,3,994,724,266.36843872,0.3048,266.06363872
obs_004241,50023,3,1190,889,328.18151855,12.192,315.98951855
obs_004242,AD605,3,643,417,352.88650513,13.411200000000001,339.47530513
obs_004243,6703662,3,874,1026,410.73590088,8.499979426574708,402.23592145342525
obs_004244,73000007316,3,939,712,198.32852173,3.048,195.28052173
obs_004245,7106159,3,869,1038,423.8432312,7.89998116607666,415.94325003392333
obs_004246,02000001457,3,590,524,267.37506104,7.315200000000001,260.05986104
obs_004247,23000012466,3,1000,687,260.8822937,3.6576000000000004,257.2246937
obs_004248,21000002348,3,641,486,232.69723511,0.0,232.69723511
obs_004249,DH678,3,961,323,269.43664551,0.0,269.43664551
obs_004250,5903775,3,560,959,281.13494873,2.39999435005188,278.73495437994814
obs_004251,2005258,3,1178,824,286.94714355,22.555200000000003,264.39194355
obs_004252,5118012,3,777,1192,255.55717468,4.5999886985778815,250.95718598142213
obs_004253,NN571,3,833,406,262.9552002,7.62,255.33520019999997
obs_004254,955297,3,1192,968,345.86624146,21.336000000000002,324.53024146
obs_004255,6406222,3,794,1172,246.12841797,10.699973629760743,235.42844434023925
obs_004256,3601975,3,779,1356,77.07450104,0.0,77.07450104
obs_004257,FJ176,3,759,414,216.13505554,6.096,210.03905554
obs_004258,498479,3,1230,914,321.30691528,3.6576000000000004,317.64931528
obs_004259,IL669,3,797,396,229.33668518,15.24,214.09668517999998
obs_004260,2047997,3,1198,867,371.42233276,11.8872,359.53513276
obs_004261,996257,3,1218,930,362.29968262,9.4488,352.85088262
obs_004262,2512729,3,809,1005,433.50546265,18.89995450744629,414.60550814255373
obs_004263,5101674,3,768,1182,250.80912781,1.7999956535339356,249.00913215646608
obs_004264,21000002617,3,627,501,226.76040649,4.2672,222.49320649
obs_004265,2506013,3,777,978,219.56575012,6.099985221862793,213.4657648981372
obs_004266,SG608,3,764,410,228.98277283,12.192,216.79077282999998
obs_004267,25000014685,3,954,773,233.38586426,13.716000000000001,219.66986426
obs_004268,2002670,3,1249,718,294.08267212,4.2672,289.81547212
obs_004269,LV1456,3,942,1236,238.94615173,8.5344,230.41175173
obs_004270,2406683,3,710,1407,84.54116058,2.9999927558898927,81.5411678241101
obs_004271,7050685,3,833,1047,485.7612915,4.5999886985778815,481.16130280142215
obs_004272,25000007164,3,934,762,210.35517883,5.486400000000001,204.86877883
obs_004273,7157326,3,932,1095,195.72817993,5.499986961364747,190.22819296863526
obs_004274,33000013052,3,1017,717,284.35025024,4.572,279.77825024
obs_004275,5105508,3,784,1204,226.79977417,0.0,226.79977417
obs_004276,2403203,3,702,1402,99.40213013,5.19998724975586,94.20214288024414
obs_004277,98410,3,1129,953,364.70178223,10.0584,354.64338223
obs_004278,6811064,3,905,1058,278.06814575,4.899988119506836,273.16815763049317
